Candidate,Date,Headline,Snippet
clinton,2016-11-12,Trump Camp Refuses to Close Door on Campaign Pledge to ‘Lock Her Up’,A decision on whether to further investigate Hillary Clinton will indicate whether Donald Trump intends to look ahead or look back and settle political scores.
clinton,2016-11-12,The Myth of Female Solidarity,Women’s loyalty to class and party trump their loyalty to one another.
clinton,2016-11-12,Why Women Did Not Unite to Vote Against Donald Trump,Party has long outweighed gender when people vote. This election turned out to be no different.
clinton,2016-11-12,"Ohioans, Tired of Status Quo, Flipped to Trump for Change","The seeds of the biggest upset in American politics in recent memory were sewn in the Midwest, where decades of economic decay largely ignored by Democrats came back to haunt Hillary Clinton."
clinton,2016-11-12,Is Fashion’s Love Affair With Washington Over?,"For the last eight years, designers have had a seat at the White House power table. The Trump administration may herald an end to all that."
clinton,2016-11-12,The Trump Stock Rally: Calamity Averted With a Little Charm,Markets that had heavily favored Hillary Clinton were poised to dive on election night. Then President-elect Donald J. Trump sweetened his tone.
clinton,2016-11-12,Obama Lobbies Against Obliteration by Trump,How can Barack Obama not understand the Obama revolution?
clinton,2016-11-12,How Federal Ethics Laws Will Apply to a Trump Presidency,Donald J. Trump’s financial dealings and vast web of businesses pose a number of potential conflicts as he prepares to lead the country.
clinton,2016-11-12,2016 Election Thank You Notes,"To James Comey, Anthony Weiner and all my friends in the media: We couldn’t have done this without you."
clinton,2016-11-13,Dave Chappelle Hosts ‘S.N.L.’ and Addresses the Protests Against Trump,"Kate McKinnon, as Hillary Clinton, sang the Leonard Cohen song “Hallelujah,” including the lyric, “I told the truth, I didn’t come to fool you.”"
clinton,2016-11-13,Clinton Staff Memo Cites ‘One Hurdle Too Many’,"Hillary Clinton's campaign staff distributed an internal memo on Thursday detailing why it thought the F.B.I. director, James B. Comey, had played a role in Mrs. Clinton's loss."
clinton,2016-11-13,Putting the Polling Miss of the 2016 Election in Perspective,"National polls missed the result by only a few points, but state polling systematically underestimated Donald J. Trump’s standing in the Upper Midwest and Northeast."
clinton,2016-11-13,"Red, Blue and Divided: Six Views of America","Reporters for The New York Times spoke with people across the country to understand the issues that split voters before the election, and today."
clinton,2016-11-13,"Donald Trump Shouldn’t ‘Put His Children Out of Work,’ Giuliani Says",Rudolph W. Giuliani said it would be ‘unrealistic’ for Mr. Trump to remove his children from his business empire. Ethics experts said the remarks were misguided.
clinton,2016-11-13,"Donald Trump, Mosul, Supermoon: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.
clinton,2016-11-13,"Donald Trump Appears to Soften Stance on Immigration, but Not on Abortion",The president-elect said his immigration priority was to deport up to three million undocumented immigrants rather than 11 million and that his border wall might be a fence in places.
clinton,2016-11-13,"Waffles and Pancakes, Then Violence, at the ‘Goodfellas’ Diner","A restaurant in Queens where scenes from Martin Scorsese’s classic gangster film were shot got a visit from two men who ate, then refused to pay their check."
clinton,2016-11-13,"Obama Heads Overseas, Where Topic of Trump Will Follow Him","On Monday, the president will begin a trip that will take him to Greece, Germany and Peru. At every stop, he is sure to be asked how he got the election so wrong."
clinton,2016-11-13,Historians Assess Obama’s Legacy Under Trump’s Shadow,Political scholars offering the “first historical assessment” of the Obama presidency gather to make revisions after the stunning election.
clinton,2016-11-14,"At Conference, Political Consultants Wonder Where They Went Wrong","The gathering was meant to be a celebration of big data and strategic wizardry, but after Donald J. Trump’s surprise win, “it’s like we’re at a funeral.”"
clinton,2016-11-14,How Did Donald Trump Win Over So Many Obama Voters?,A review of the election includes a look at Hillary Clinton’s struggles with blue-collar whites and why you can’t always trust exit polls.
clinton,2016-11-14,"After Election Surprise, Marketers Rethink How to Study Consumers","After getting the presidential election wrong, some top ad executives are advocating direct communication and a greater reliance on emotional pleas over reasoning."
clinton,2016-11-14,"Pulling Democrats Back to ‘It’s the Economy, Stupid’","After losing the presidency, Congress and lower-level races, the party is divided over how aggressively to position itself on the economic left."
clinton,2016-11-14,"Putin and Trump Talk on Phone and Agree to Improve Ties, Kremlin Says","The leaders discussed trade and combating terrorism, with the Russian president saying he hoped for “noninterference in the other’s internal affairs.”"
clinton,2016-11-14,Donald Trump Trolled Us All. We Should Learn From It.,Democrats need to borrow his tactics.
clinton,2016-11-14,A Poll Tax by Another Name,Long waits at polling places disparately impact poor and minority voters.
clinton,2016-11-14,Trump’s Rural White America,Shifting demographics contribute to the sharp political divisions seen in this year’s election.
clinton,2016-11-14,Shock Waves a Week After the Vote,Donald Trump make a controversial appointment; Hillary Clinton blames the F.B.I. director for her loss.
clinton,2016-11-14,As the Democrats Lick Their Wounds,Readers discuss an Op-Ed article by Senator Bernie Sanders.
clinton,2016-11-15,Hillary Clinton Wins New Hampshire,The Democratic nominee’s losing campaign picks up four electoral votes.
clinton,2016-11-15,Exit Poll Oversimplification,"What’s being missed with generalizations about the working class, millennials, rural voters, and Southerners."
clinton,2016-11-15,The Dream — and the Myth — of the ‘Women’s Vote’,We used to imagine women would naturally vote together. Then we imagined they could be persuaded to. It has yet to happen.
clinton,2016-11-15,Where Everybody Knows Your Name and Accepts Your Politics,"Welcome to Neary’s, a safe space for Republicans and Trump voters in a heavily Democratic city. In 2017, the bar will celebrate 50 years in New York."
clinton,2016-11-15,"Gwen Stefani, Bono and Zendaya Honored at Glamour Women of the Year Awards",The annual awards ceremony took place in Los Angeles and honored its first Man of the Year.
clinton,2016-11-15,"Political Divide Splits Relationships — and Thanksgiving, Too","Families around the country are facing, or even skipping, uncomfortable holidays as the election’s repercussions enter people’s lives."
clinton,2016-11-15,Protect Democracy First,"There are two kinds of issues: those worthy of passionate, ideological debate, and those that must unite everyone who believes in democratic values."
clinton,2016-11-15,Should President Obama Pardon Hillary Clinton?,"In an interview on “60 Minutes,” President-elect Donald Trump said he had not decided whether to prosecute Hillary Clinton."
clinton,2016-11-15,Presidential Forecast Post-Mortem,"The uncertainty was there all along, but perhaps we could have communicated it more effectively."
clinton,2016-11-15,Why Did College-Educated White Women Vote for Trump?,A mother and her two daughters in a Pennsylvania town choose a different sort of 21st-century feminism.
clinton,2016-11-16,"Trump Defeated Clinton, Not Women","Admitting her flaws, and not just blaming sexism, should give women hope."
clinton,2016-11-16,Did Moderates Help Elect Trump?,A small group of relatively centrist voters who weren’t expected to vote may have put Donald J. Trump over the top.
clinton,2016-11-16,The Two Americas of 2016,A view of two imaginary nations created by slicing the country along the sharp divide between Republican and Democratic Americas.
clinton,2016-11-16,"For Women, Glass Ceilings, and Glass Walls, Too","On my campus, all student leaders are women, but they know this is a rare exception in a sexist world."
clinton,2016-11-16,Catholic Bishops Challenge Donald Trump on Immigration,"In their annual conference, Catholic bishops elected new leaders and said they are preparing to defend immigrants and refugees against a wave of anger."
clinton,2016-11-16,"Young, Confident and Protesting Trump","Since Donald Trump’s victory, many fear his America doesn’t include them. But protesters are determined to speak up."
clinton,2016-11-16,Quotation of the Day,"Quotation of the day for Wednesday, November 16, 2016."
clinton,2016-11-16,Trump’s Transition in a ‘Long History’ of Rocky Presidential Handovers,"Even under typical circumstances, the changeover from one administration to another has been compared to a giant corporate merger involving a $4 trillion budget."
clinton,2016-11-16,Turkey’s Populists See an Unlikely Ally,Donald Trump’s Islamophobia isn’t enough to turn off President Recep Tayyip Erdogan and his supporters.
